,stimuli,is_train,pitch,tone,time,cluster,label,rle_label,phoneme,label_all,speaker
9,etsu-LL-1.wav,True,,,9,0,L,L2,etsu,LL,1.wav
10,etsu-LL-1.wav,True,,,10,0,L,L2,etsu,LL,1.wav
11,etsu-LL-1.wav,True,,,11,0,L,L2,etsu,LL,1.wav
12,etsu-LL-1.wav,True,,,12,0,L,L2,etsu,LL,1.wav
13,etsu-LL-1.wav,True,,,13,0,L,L2,etsu,LL,1.wav
14,etsu-LL-1.wav,True,,,14,0,L,L2,etsu,LL,1.wav
15,etsu-LL-1.wav,True,,,15,1,L,L2,etsu,LL,1.wav
16,etsu-LL-1.wav,True,,,16,1,L,L2,etsu,LL,1.wav
17,etsu-LL-1.wav,True,,,17,1,L,L2,etsu,LL,1.wav
18,etsu-LL-1.wav,True,,,18,1,L,L2,etsu,LL,1.wav
19,etsu-LL-1.wav,True,112.57323661591987,0.4825091865368315,19,1,L,L2,etsu,LL,1.wav
20,etsu-LL-1.wav,True,108.74443250709415,0.1829751513552023,20,1,L,L2,etsu,LL,1.wav
21,etsu-LL-1.wav,True,108.12149811870376,0.1332463540991802,21,1,L,L2,etsu,LL,1.wav
22,etsu-LL-1.wav,True,106.74276586324223,0.02215570822205398,22,1,L,L2,etsu,LL,1.wav
23,etsu-LL-1.wav,True,106.19704240899482,-0.022212561922504013,23,1,L,L2,etsu,LL,1.wav
24,etsu-LL-1.wav,True,107.05195247934972,0.0471925648215831,24,1,L,L2,etsu,LL,1.wav
25,etsu-LL-1.wav,True,107.51864634192466,0.08484719149847601,25,1,L,L2,etsu,LL,1.wav
26,etsu-LL-1.wav,True,104.80735265337015,-0.13623450012996435,26,1,L,L2,etsu,LL,1.wav
27,etsu-LL-1.wav,True,99.16574675717112,-0.6151913797740707,27,1,L,L2,etsu,LL,1.wav
28,etsu-LL-1.wav,True,75.03924873628355,-3.028370351489369,28,1,L,L2,etsu,LL,1.wav
29,etsu-LL-1.wav,True,75.03451268412219,-3.0289166971453323,29,1,L,L2,etsu,LL,1.wav
0,etsuto-HHL-1.wav,True,142.47019295248361,0.6095124361685423,0,0,H,H2,etsuto,HHL,1.wav
1,etsuto-HHL-1.wav,True,141.885705131428,0.5739272188767919,1,0,H,H2,etsuto,HHL,1.wav
2,etsuto-HHL-1.wav,True,141.45952413081912,0.54788761984636,2,0,H,H2,etsuto,HHL,1.wav
3,etsuto-HHL-1.wav,True,140.76521521221258,0.5052969643206182,3,0,H,H2,etsuto,HHL,1.wav
4,etsuto-HHL-1.wav,True,134.6564638705902,0.12125264896452083,4,0,H,H2,etsuto,HHL,1.wav
5,etsuto-HHL-1.wav,True,126.47283564926254,-0.42148295772797667,5,0,H,H2,etsuto,HHL,1.wav
6,etsuto-HHL-1.wav,True,132.78339184208994,0.0,6,0,H,H2,etsuto,HHL,1.wav
7,etsuto-HHL-1.wav,True,,,7,0,H,H2,etsuto,HHL,1.wav
8,etsuto-HHL-1.wav,True,,,8,0,H,H2,etsuto,HHL,1.wav
9,etsuto-HHL-1.wav,True,,,9,0,H,H2,etsuto,HHL,1.wav
10,etsuto-HHL-1.wav,True,,,10,0,H,H2,etsuto,HHL,1.wav
11,etsuto-HHL-1.wav,True,148.8204873635807,0.9869906324907814,11,0,H,H2,etsuto,HHL,1.wav
12,etsuto-HHL-1.wav,True,148.25174928562768,0.9538465076943728,12,0,H,H2,etsuto,HHL,1.wav
13,etsuto-HHL-1.wav,True,146.80078364186272,0.8687097576027221,13,1,H,H2,etsuto,HHL,1.wav
14,etsuto-HHL-1.wav,True,145.08919308593067,0.7671921294672955,14,1,H,H2,etsuto,HHL,1.wav
15,etsuto-HHL-1.wav,True,142.5943610422123,0.6170533259539798,15,1,H,H2,etsuto,HHL,1.wav
16,etsuto-HHL-1.wav,True,139.7465018193142,0.44242475762329847,16,1,H,H2,etsuto,HHL,1.wav
17,etsuto-HHL-1.wav,True,135.75618277627603,0.19165916780457135,17,1,H,H2,etsuto,HHL,1.wav
18,etsuto-HHL-1.wav,True,129.56762640993134,-0.2122164987593006,18,1,H,H2,etsuto,HHL,1.wav
19,etsuto-HHL-1.wav,True,122.72698777365882,-0.6817330565264824,19,1,H,H2,etsuto,HHL,1.wav
20,etsuto-HHL-1.wav,True,,,20,1,H,H2,etsuto,HHL,1.wav
21,etsuto-HHL-1.wav,True,,,21,1,H,H2,etsuto,HHL,1.wav
22,etsuto-HHL-1.wav,True,,,22,1,H,H2,etsuto,HHL,1.wav
23,etsuto-HHL-1.wav,True,,,23,1,H,H2,etsuto,HHL,1.wav
24,etsuto-HHL-1.wav,True,136.26802910200402,0.2242344605201899,24,1,H,H2,etsuto,HHL,1.wav
25,etsuto-HHL-1.wav,True,131.54904501492152,-0.08084360791289763,25,2,L,L1,etsuto,HHL,1.wav
26,etsuto-HHL-1.wav,True,122.76150182106848,-0.679299056686447,26,2,L,L1,etsuto,HHL,1.wav
27,etsuto-HHL-1.wav,True,117.76443857480432,-1.0390245406965448,27,2,L,L1,etsuto,HHL,1.wav
28,etsuto-HHL-1.wav,True,113.41208461617781,-1.365002010983908,28,2,L,L1,etsuto,HHL,1.wav
29,etsuto-HHL-1.wav,True,108.65314811896764,-1.7360684045441905,29,2,L,L1,etsuto,HHL,1.wav
30,etsuto-HHL-1.wav,True,105.83453211002134,-1.9635856643077874,30,2,L,L1,etsuto,HHL,1.wav
31,etsuto-HHL-1.wav,True,105.62722704630745,-1.9805577022427616,31,2,L,L1,etsuto,HHL,1.wav
32,etsuto-HHL-1.wav,True,104.57497275645532,-2.067222526567371,32,2,L,L1,etsuto,HHL,1.wav
33,etsuto-HHL-1.wav,True,101.69222094830091,-2.30919232158595,33,2,L,L1,etsuto,HHL,1.wav
34,etsuto-HHL-1.wav,True,96.02286993331141,-2.8057484930834806,34,2,L,L1,etsuto,HHL,1.wav
35,etsuto-HHL-1.wav,True,,,35,2,L,L1,etsuto,HHL,1.wav
36,etsuto-HHL-1.wav,True,,,36,2,L,L1,etsuto,HHL,1.wav
0,etsuto-HHL-3.wav,True,149.10516372643343,0.07932660888849744,0,0,H,H2,etsuto,HHL,3.wav
1,etsuto-HHL-3.wav,True,148.5258478529049,0.04562942704395166,1,0,H,H2,etsuto,HHL,3.wav
2,etsuto-HHL-3.wav,True,149.90768070479228,0.12579110296335283,2,0,H,H2,etsuto,HHL,3.wav
3,etsuto-HHL-3.wav,True,151.170737074288,0.19841866081257103,3,0,H,H2,etsuto,HHL,3.wav
4,etsuto-HHL-3.wav,True,150.07106984488385,0.13522059988698276,4,0,H,H2,etsuto,HHL,3.wav
5,etsuto-HHL-3.wav,True,148.26170395422915,0.030221266250140877,5,0,H,H2,etsuto,HHL,3.wav
6,etsuto-HHL-3.wav,True,147.37836277831784,-0.02150632563093916,6,0,H,H2,etsuto,HHL,3.wav
7,etsuto-HHL-3.wav,True,146.30940675333343,-0.084519546872228,7,0,H,H2,etsuto,HHL,3.wav
8,etsuto-HHL-3.wav,True,147.96322757745224,0.012777338133797165,8,0,H,H2,etsuto,HHL,3.wav
9,etsuto-HHL-3.wav,True,149.12438329800514,0.0804423124494444,9,0,H,H2,etsuto,HHL,3.wav
10,etsuto-HHL-3.wav,True,148.256139040375,0.029896356010397095,10,0,H,H2,etsuto,HHL,3.wav
11,etsuto-HHL-3.wav,True,149.24264265974315,0.08730415127783463,11,0,H,H2,etsuto,HHL,3.wav
12,etsuto-HHL-3.wav,True,149.83207475554255,0.12142426159364153,12,0,H,H2,etsuto,HHL,3.wav
13,etsuto-HHL-3.wav,True,,,13,0,H,H2,etsuto,HHL,3.wav
14,etsuto-HHL-3.wav,True,,,14,0,H,H2,etsuto,HHL,3.wav
15,etsuto-HHL-3.wav,True,,,15,0,H,H2,etsuto,HHL,3.wav
16,etsuto-HHL-3.wav,True,,,16,0,H,H2,etsuto,HHL,3.wav
17,etsuto-HHL-3.wav,True,,,17,0,H,H2,etsuto,HHL,3.wav
18,etsuto-HHL-3.wav,True,,,18,1,H,H2,etsuto,HHL,3.wav
19,etsuto-HHL-3.wav,True,,,19,1,H,H2,etsuto,HHL,3.wav
20,etsuto-HHL-3.wav,True,154.4788862453938,0.3858032901178102,20,1,H,H2,etsuto,HHL,3.wav
21,etsuto-HHL-3.wav,True,152.47915629216058,0.2730175317314306,21,1,H,H2,etsuto,HHL,3.wav
22,etsuto-HHL-3.wav,True,152.7419346417113,0.2879224957727404,22,1,H,H2,etsuto,HHL,3.wav
23,etsuto-HHL-3.wav,True,151.8751808737009,0.23866204360061966,23,1,H,H2,etsuto,HHL,3.wav
24,etsuto-HHL-3.wav,True,149.95926685745144,0.12876934733309506,24,1,H,H2,etsuto,HHL,3.wav
25,etsuto-HHL-3.wav,True,148.04438177423353,0.017523733421414115,25,1,H,H2,etsuto,HHL,3.wav
26,etsuto-HHL-3.wav,True,146.45112788359086,-0.07613889318735363,26,1,H,H2,etsuto,HHL,3.wav
27,etsuto-HHL-3.wav,True,144.39601238571726,-0.1984693082533439,27,1,H,H2,etsuto,HHL,3.wav
28,etsuto-HHL-3.wav,True,143.30701480000167,-0.26399933489483274,28,1,H,H2,etsuto,HHL,3.wav
29,etsuto-HHL-3.wav,True,145.68100262692187,-0.12177817814592848,29,1,H,H2,etsuto,HHL,3.wav
30,etsuto-HHL-3.wav,True,147.7449807677295,0.0,30,1,H,H2,etsuto,HHL,3.wav
31,etsuto-HHL-3.wav,True,147.92823406924157,0.010729899763797878,31,1,H,H2,etsuto,HHL,3.wav
32,etsuto-HHL-3.wav,True,148.21928210543464,0.027744137765960693,32,1,H,H2,etsuto,HHL,3.wav
33,etsuto-HHL-3.wav,True,149.6135594581203,0.10879087686313914,33,1,H,H2,etsuto,HHL,3.wav
34,etsuto-HHL-3.wav,True,,,34,1,H,H2,etsuto,HHL,3.wav
35,etsuto-HHL-3.wav,True,,,35,2,L,L1,etsuto,HHL,3.wav
36,etsuto-HHL-3.wav,True,,,36,2,L,L1,etsuto,HHL,3.wav
37,etsuto-HHL-3.wav,True,,,37,2,L,L1,etsuto,HHL,3.wav
38,etsuto-HHL-3.wav,True,,,38,2,L,L1,etsuto,HHL,3.wav
39,etsuto-HHL-3.wav,True,121.11998414117492,-1.7200331884418365,39,2,L,L1,etsuto,HHL,3.wav
40,etsuto-HHL-3.wav,True,99.2431114564182,-3.444421484290911,40,2,L,L1,etsuto,HHL,3.wav
41,etsuto-HHL-3.wav,True,84.92002593671765,-4.793594415716706,41,2,L,L1,etsuto,HHL,3.wav
42,etsuto-HHL-3.wav,True,72.35970637236004,-6.179103964939408,42,2,L,L1,etsuto,HHL,3.wav
43,etsuto-HHL-3.wav,True,78.8543819199377,-5.435077722131829,43,2,L,L1,etsuto,HHL,3.wav
44,etsuto-HHL-3.wav,True,76.99221479464822,-5.641947852013655,44,2,L,L1,etsuto,HHL,3.wav
45,etsuto-HHL-3.wav,True,73.49057995059816,-6.04486726725652,45,2,L,L1,etsuto,HHL,3.wav
46,etsuto-HHL-3.wav,True,69.1299057296216,-6.574363537270614,46,2,L,L1,etsuto,HHL,3.wav
47,etsuto-HHL-3.wav,True,68.12972381170873,-6.7005171372159955,47,2,L,L1,etsuto,HHL,3.wav
48,etsuto-HHL-3.wav,True,68.29016364503549,-6.680156540566864,48,2,L,L1,etsuto,HHL,3.wav
49,etsuto-HHL-3.wav,True,69.66041521146799,-6.508188854115258,49,2,L,L1,etsuto,HHL,3.wav
50,etsuto-HHL-3.wav,True,70.67515129012926,-6.383004888877758,50,2,L,L1,etsuto,HHL,3.wav
51,etsuto-HHL-3.wav,True,70.88866716825582,-6.356893256502113,51,2,L,L1,etsuto,HHL,3.wav
52,etsuto-HHL-3.wav,True,65.84070704177452,-6.9963443161578915,52,2,L,L1,etsuto,HHL,3.wav
0,esu-LL-3.wav,True,119.36558836920126,0.8089460445448212,0,0,L,L2,esu,LL,3.wav
1,esu-LL-3.wav,True,115.45229501379089,0.5204052444062784,1,0,L,L2,esu,LL,3.wav
2,esu-LL-3.wav,True,115.53018805050704,0.5262433963159391,2,0,L,L2,esu,LL,3.wav
3,esu-LL-3.wav,True,113.5400035071358,0.3758282804255719,3,0,L,L2,esu,LL,3.wav
4,esu-LL-3.wav,True,111.74054322988808,0.23754056744485205,4,0,L,L2,esu,LL,3.wav
5,esu-LL-3.wav,True,111.383418337198,0.2098309795720552,5,0,L,L2,esu,LL,3.wav
6,esu-LL-3.wav,True,111.7575768146218,0.23886000234300223,6,0,L,L2,esu,LL,3.wav
7,esu-LL-3.wav,True,110.9417317305146,0.1754370345648754,7,0,L,L2,esu,LL,3.wav
8,esu-LL-3.wav,True,109.35271208262239,0.05055814140811955,8,0,L,L2,esu,LL,3.wav
9,esu-LL-3.wav,True,109.5250098905429,0.0641862023443951,9,0,L,L2,esu,LL,3.wav
10,esu-LL-3.wav,True,,,10,0,L,L2,esu,LL,3.wav
11,esu-LL-3.wav,True,,,11,0,L,L2,esu,LL,3.wav
12,esu-LL-3.wav,True,,,12,0,L,L2,esu,LL,3.wav
13,esu-LL-3.wav,True,,,13,0,L,L2,esu,LL,3.wav
14,esu-LL-3.wav,True,,,14,0,L,L2,esu,LL,3.wav
15,esu-LL-3.wav,True,,,15,0,L,L2,esu,LL,3.wav
16,esu-LL-3.wav,True,,,16,0,L,L2,esu,LL,3.wav
17,esu-LL-3.wav,True,,,17,0,L,L2,esu,LL,3.wav
18,esu-LL-3.wav,True,,,18,0,L,L2,esu,LL,3.wav
19,esu-LL-3.wav,True,,,19,0,L,L2,esu,LL,3.wav
20,esu-LL-3.wav,True,,,20,0,L,L2,esu,LL,3.wav
21,esu-LL-3.wav,True,,,21,1,L,L2,esu,LL,3.wav
22,esu-LL-3.wav,True,,,22,1,L,L2,esu,LL,3.wav
23,esu-LL-3.wav,True,120.57691289566789,0.8963463204258032,23,1,L,L2,esu,LL,3.wav
24,esu-LL-3.wav,True,117.1119491785809,0.6439538400511554,24,1,L,L2,esu,LL,3.wav
25,esu-LL-3.wav,True,112.21712872908336,0.2743815598400354,25,1,L,L2,esu,LL,3.wav
26,esu-LL-3.wav,True,109.20467057058674,0.03883149358697221,26,1,L,L2,esu,LL,3.wav
27,esu-LL-3.wav,True,108.22708280343976,-0.03900647654739921,27,1,L,L2,esu,LL,3.wav
28,esu-LL-3.wav,True,108.16668799740206,-0.043838295269680715,28,1,L,L2,esu,LL,3.wav
29,esu-LL-3.wav,True,107.83699524274805,-0.0702626486542107,29,1,L,L2,esu,LL,3.wav
30,esu-LL-3.wav,True,106.88375649603974,-0.14712015793125394,30,1,L,L2,esu,LL,3.wav
31,esu-LL-3.wav,True,106.24715107967081,-0.19883092399362456,31,1,L,L2,esu,LL,3.wav
32,esu-LL-3.wav,True,105.63588762369122,-0.2487756033903039,32,1,L,L2,esu,LL,3.wav
33,esu-LL-3.wav,True,104.8509518025801,-0.3133361204668471,33,1,L,L2,esu,LL,3.wav
34,esu-LL-3.wav,True,104.80935587796762,-0.3167708326798088,34,1,L,L2,esu,LL,3.wav
35,esu-LL-3.wav,True,105.2454824084728,-0.2808260198672857,35,1,L,L2,esu,LL,3.wav
36,esu-LL-3.wav,True,106.88366371341527,-0.14712767209961844,36,1,L,L2,esu,LL,3.wav
37,esu-LL-3.wav,True,106.70893957454248,-0.16128960660604147,37,1,L,L2,esu,LL,3.wav
38,esu-LL-3.wav,True,106.86275638438461,-0.14882105625041694,38,1,L,L2,esu,LL,3.wav
39,esu-LL-3.wav,True,105.87991731079761,-0.22880202785163467,39,1,L,L2,esu,LL,3.wav
40,esu-LL-3.wav,True,104.52438556744798,-0.34033849099883623,40,1,L,L2,esu,LL,3.wav
0,esuko-HHL-1.wav,True,144.43595219203365,1.0520771996271723,0,0,H,H2,esuko,HHL,1.wav
1,esuko-HHL-1.wav,True,143.79776407529306,1.0137452925485035,1,0,H,H2,esuko,HHL,1.wav
2,esuko-HHL-1.wav,True,142.40842124103267,0.9297046030967788,2,0,H,H2,esuko,HHL,1.wav
3,esuko-HHL-1.wav,True,139.9777913923681,0.7806855330354394,3,0,H,H2,esuko,HHL,1.wav
4,esuko-HHL-1.wav,True,138.27374599545556,0.6746613823036613,4,0,H,H2,esuko,HHL,1.wav
5,esuko-HHL-1.wav,True,136.42102236874655,0.5578937101934993,5,0,H,H2,esuko,HHL,1.wav
6,esuko-HHL-1.wav,True,133.2587828340996,0.3548815609307598,6,0,H,H2,esuko,HHL,1.wav
7,esuko-HHL-1.wav,True,127.63288366449366,-0.018501707637255973,7,0,H,H2,esuko,HHL,1.wav
8,esuko-HHL-1.wav,True,126.88151276923027,-0.06961090517460555,8,0,H,H2,esuko,HHL,1.wav
9,esuko-HHL-1.wav,True,,,9,0,H,H2,esuko,HHL,1.wav
10,esuko-HHL-1.wav,True,,,10,0,H,H2,esuko,HHL,1.wav
11,esuko-HHL-1.wav,True,,,11,0,H,H2,esuko,HHL,1.wav
12,esuko-HHL-1.wav,True,,,12,0,H,H2,esuko,HHL,1.wav
13,esuko-HHL-1.wav,True,,,13,0,H,H2,esuko,HHL,1.wav
14,esuko-HHL-1.wav,True,,,14,0,H,H2,esuko,HHL,1.wav
15,esuko-HHL-1.wav,True,147.7298695831604,1.2472671618036448,15,1,H,H2,esuko,HHL,1.wav
16,esuko-HHL-1.wav,True,143.39648893375306,0.9895560327400531,16,1,H,H2,esuko,HHL,1.wav
17,esuko-HHL-1.wav,True,142.2416624951773,0.9195623804758417,17,1,H,H2,esuko,HHL,1.wav
18,esuko-HHL-1.wav,True,140.29503177268347,0.8002813531542152,18,1,H,H2,esuko,HHL,1.wav
19,esuko-HHL-1.wav,True,137.55485410590492,0.6295401390975851,19,1,H,H2,esuko,HHL,1.wav
20,esuko-HHL-1.wav,True,135.10487850876856,0.4739764521352706,20,1,H,H2,esuko,HHL,1.wav
21,esuko-HHL-1.wav,True,132.91389287717135,0.3324492970187663,21,1,H,H2,esuko,HHL,1.wav
22,esuko-HHL-1.wav,True,130.7101752366631,0.18772655185706835,22,1,H,H2,esuko,HHL,1.wav
23,esuko-HHL-1.wav,True,128.17907249581427,0.018462246396863714,23,1,H,H2,esuko,HHL,1.wav
24,esuko-HHL-1.wav,True,129.237735140535,0.08966207080296089,24,1,H,H2,esuko,HHL,1.wav
25,esuko-HHL-1.wav,True,,,25,1,H,H2,esuko,HHL,1.wav
26,esuko-HHL-1.wav,True,,,26,1,H,H2,esuko,HHL,1.wav
27,esuko-HHL-1.wav,True,,,27,1,H,H2,esuko,HHL,1.wav
28,esuko-HHL-1.wav,True,,,28,1,H,H2,esuko,HHL,1.wav
29,esuko-HHL-1.wav,True,,,29,1,H,H2,esuko,HHL,1.wav
30,esuko-HHL-1.wav,True,124.99739658992027,-0.1991138846112311,30,2,L,L1,esuko,HHL,1.wav
31,esuko-HHL-1.wav,True,120.31765695541375,-0.5294119018756187,31,2,L,L1,esuko,HHL,1.wav
32,esuko-HHL-1.wav,True,115.44629838774357,-0.8871706715541426,32,2,L,L1,esuko,HHL,1.wav
33,esuko-HHL-1.wav,True,111.17322475390803,-1.2136459625520022,33,2,L,L1,esuko,HHL,1.wav
34,esuko-HHL-1.wav,True,108.52510182763098,-1.4223295100553133,34,2,L,L1,esuko,HHL,1.wav
35,esuko-HHL-1.wav,True,107.08881716947491,-1.5376551669570864,35,2,L,L1,esuko,HHL,1.wav
36,esuko-HHL-1.wav,True,105.84656601155899,-1.638655379752595,36,2,L,L1,esuko,HHL,1.wav
37,esuko-HHL-1.wav,True,105.26944328536825,-1.6859818239312587,37,2,L,L1,esuko,HHL,1.wav
38,esuko-HHL-1.wav,True,104.92402300636236,-1.7144319892538529,38,2,L,L1,esuko,HHL,1.wav
39,esuko-HHL-1.wav,True,106.24287542684914,-1.6063055773480108,39,2,L,L1,esuko,HHL,1.wav
40,esuko-HHL-1.wav,True,108.45885631540686,-1.427614992489362,40,2,L,L1,esuko,HHL,1.wav
41,esuko-HHL-1.wav,True,110.34126213436404,-1.2786678402260845,41,2,L,L1,esuko,HHL,1.wav
42,esuko-HHL-1.wav,True,111.63572602010987,-1.1777093860799377,42,2,L,L1,esuko,HHL,1.wav
43,esuko-HHL-1.wav,True,111.04885150704035,-1.2233353339175979,43,2,L,L1,esuko,HHL,1.wav
44,esuko-HHL-1.wav,True,117.05276029670985,-0.7675484317256172,44,2,L,L1,esuko,HHL,1.wav
0,etsuto-HLL-1.wav,True,138.57840161025206,2.189102709947339,0,0,H,H1,etsuto,HLL,1.wav
1,etsuto-HLL-1.wav,True,136.20622934917128,2.0396442995710706,1,0,H,H1,etsuto,HLL,1.wav
2,etsuto-HLL-1.wav,True,132.2589363113404,1.7850794065915565,2,0,H,H1,etsuto,HLL,1.wav
3,etsuto-HLL-1.wav,True,127.85407485027827,1.4918770327470778,3,0,H,H1,etsuto,HLL,1.wav
4,etsuto-HLL-1.wav,True,127.2404856903787,1.4502348867072017,4,0,H,H1,etsuto,HLL,1.wav
5,etsuto-HLL-1.wav,True,127.6706952661175,1.4794526781781903,5,0,H,H1,etsuto,HLL,1.wav
6,etsuto-HLL-1.wav,True,126.2131355551619,1.380060577635617,6,0,H,H1,etsuto,HLL,1.wav
7,etsuto-HLL-1.wav,True,,,7,0,H,H1,etsuto,HLL,1.wav
8,etsuto-HLL-1.wav,True,,,8,0,H,H1,etsuto,HLL,1.wav
9,etsuto-HLL-1.wav,True,,,9,0,H,H1,etsuto,HLL,1.wav
10,etsuto-HLL-1.wav,True,,,10,0,H,H1,etsuto,HLL,1.wav
11,etsuto-HLL-1.wav,True,,,11,0,H,H1,etsuto,HLL,1.wav
12,etsuto-HLL-1.wav,True,,,12,0,H,H1,etsuto,HLL,1.wav
13,etsuto-HLL-1.wav,True,,,13,0,H,H1,etsuto,HLL,1.wav
14,etsuto-HLL-1.wav,True,,,14,1,L,L2,etsuto,HLL,1.wav
15,etsuto-HLL-1.wav,True,,,15,1,L,L2,etsuto,HLL,1.wav
16,etsuto-HLL-1.wav,True,129.39765312395744,1.5957568922486776,16,1,L,L2,etsuto,HLL,1.wav
17,etsuto-HLL-1.wav,True,123.18013245554256,1.1695056908502137,17,1,L,L2,etsuto,HLL,1.wav
18,etsuto-HLL-1.wav,True,113.82625577145703,0.4858884377842381,18,1,L,L2,etsuto,HLL,1.wav
19,etsuto-HLL-1.wav,True,108.0595618576352,0.035848608092798676,19,1,L,L2,etsuto,HLL,1.wav
20,etsuto-HLL-1.wav,True,104.95525482734482,-0.2164654150181239,20,1,L,L2,etsuto,HLL,1.wav
21,etsuto-HLL-1.wav,True,101.89758476022905,-0.47239267927623724,21,1,L,L2,etsuto,HLL,1.wav
22,etsuto-HLL-1.wav,True,97.73056957060595,-0.8338209882249523,22,1,L,L2,etsuto,HLL,1.wav
23,etsuto-HLL-1.wav,True,87.96979433520666,-1.7446309511440259,23,1,L,L2,etsuto,HLL,1.wav
24,etsuto-HLL-1.wav,True,,,24,1,L,L2,etsuto,HLL,1.wav
25,etsuto-HLL-1.wav,True,,,25,1,L,L2,etsuto,HLL,1.wav
26,etsuto-HLL-1.wav,True,,,26,1,L,L2,etsuto,HLL,1.wav
27,etsuto-HLL-1.wav,True,,,27,1,L,L2,etsuto,HLL,1.wav
28,etsuto-HLL-1.wav,True,,,28,2,L,L2,etsuto,HLL,1.wav
29,etsuto-HLL-1.wav,True,,,29,2,L,L2,etsuto,HLL,1.wav
30,etsuto-HLL-1.wav,True,,,30,2,L,L2,etsuto,HLL,1.wav
31,etsuto-HLL-1.wav,True,115.24372608965732,0.5930174548869481,31,2,L,L2,etsuto,HLL,1.wav
32,etsuto-HLL-1.wav,True,108.43761389302655,0.06607982099293341,32,2,L,L2,etsuto,HLL,1.wav
33,etsuto-HLL-1.wav,True,103.91561374271575,-0.30263716892690345,33,2,L,L2,etsuto,HLL,1.wav
34,etsuto-HLL-1.wav,True,100.95676862295316,-0.5526859824301155,34,2,L,L2,etsuto,HLL,1.wav
35,etsuto-HLL-1.wav,True,99.37070194375366,-0.6897570495118576,35,2,L,L2,etsuto,HLL,1.wav
36,etsuto-HLL-1.wav,True,99.39047255321665,-0.688035005331316,36,2,L,L2,etsuto,HLL,1.wav
37,etsuto-HLL-1.wav,True,100.38729281470319,-0.601651843716888,37,2,L,L2,etsuto,HLL,1.wav
38,etsuto-HLL-1.wav,True,103.00817105375921,-0.3785591202545441,38,2,L,L2,etsuto,HLL,1.wav
39,etsuto-HLL-1.wav,True,106.62642029884469,-0.07972206376032219,39,2,L,L2,etsuto,HLL,1.wav
40,etsuto-HLL-1.wav,True,107.16637828983819,-0.03599768890536863,40,2,L,L2,etsuto,HLL,1.wav
41,etsuto-HLL-1.wav,True,106.5378839814037,-0.08691262489410581,41,2,L,L2,etsuto,HLL,1.wav
0,etsuto-HLL-3.wav,True,150.71953994810374,2.9163324682344687,0,0,H,H1,etsuto,HLL,3.wav
1,etsuto-HLL-3.wav,True,148.53361996219596,2.7898707654285677,1,0,H,H1,etsuto,HLL,3.wav
2,etsuto-HLL-3.wav,True,147.26939887446696,2.7158797721203993,2,0,H,H1,etsuto,HLL,3.wav
3,etsuto-HLL-3.wav,True,147.51648321939928,2.7303906750196236,3,0,H,H1,etsuto,HLL,3.wav
4,etsuto-HLL-3.wav,True,150.05255657447287,2.8779410671455397,4,0,H,H1,etsuto,HLL,3.wav
5,etsuto-HLL-3.wav,True,150.6299023565809,2.911182843469589,5,0,H,H1,etsuto,HLL,3.wav
6,etsuto-HLL-3.wav,True,149.47684088758945,2.8446655410855106,6,0,H,H1,etsuto,HLL,3.wav
7,etsuto-HLL-3.wav,True,148.03329548816285,2.7606638801806844,7,0,H,H1,etsuto,HLL,3.wav
8,etsuto-HLL-3.wav,True,148.9017159590861,2.811295948368054,8,0,H,H1,etsuto,HLL,3.wav
9,etsuto-HLL-3.wav,True,148.14579273257104,2.7672395999751367,9,0,H,H1,etsuto,HLL,3.wav
10,etsuto-HLL-3.wav,True,148.792817460132,2.8049629870091244,10,0,H,H1,etsuto,HLL,3.wav
11,etsuto-HLL-3.wav,True,148.90373182557835,2.8114131368458266,11,0,H,H1,etsuto,HLL,3.wav
12,etsuto-HLL-3.wav,True,149.06691182389997,2.820894030466842,12,0,H,H1,etsuto,HLL,3.wav
13,etsuto-HLL-3.wav,True,149.96709104681355,2.8730093622828523,13,0,H,H1,etsuto,HLL,3.wav
14,etsuto-HLL-3.wav,True,,,14,0,H,H1,etsuto,HLL,3.wav
15,etsuto-HLL-3.wav,True,,,15,0,H,H1,etsuto,HLL,3.wav
16,etsuto-HLL-3.wav,True,,,16,0,H,H1,etsuto,HLL,3.wav
17,etsuto-HLL-3.wav,True,,,17,0,H,H1,etsuto,HLL,3.wav
18,etsuto-HLL-3.wav,True,,,18,1,L,L2,etsuto,HLL,3.wav
19,etsuto-HLL-3.wav,True,,,19,1,L,L2,etsuto,HLL,3.wav
20,etsuto-HLL-3.wav,True,,,20,1,L,L2,etsuto,HLL,3.wav
21,etsuto-HLL-3.wav,True,119.29007028666413,0.8919774176566015,21,1,L,L2,etsuto,HLL,3.wav
22,etsuto-HLL-3.wav,True,110.89063798206871,0.25995909040771725,22,1,L,L2,etsuto,HLL,3.wav
23,etsuto-HLL-3.wav,True,104.32919850698622,-0.26800845054397526,23,1,L,L2,etsuto,HLL,3.wav
24,etsuto-HLL-3.wav,True,100.06854097088615,-0.6289353395655928,24,1,L,L2,etsuto,HLL,3.wav
25,etsuto-HLL-3.wav,True,97.27340582457241,-0.8741623098742077,25,1,L,L2,etsuto,HLL,3.wav
26,etsuto-HLL-3.wav,True,,,26,1,L,L2,etsuto,HLL,3.wav
27,etsuto-HLL-3.wav,True,,,27,1,L,L2,etsuto,HLL,3.wav
28,etsuto-HLL-3.wav,True,,,28,1,L,L2,etsuto,HLL,3.wav
